"cause","effect"
"MAGI1","ATN1"
"MAGI1","CLCN5"
"MAGI1","CTNNB1"
"MAGI1","RPS6KA2"
"MAGI1","RPS6KA3"
"MAGI1","TP53BP2"
"MAGI2","RAPGEF2"
"MAGI3","PTEN"
"MAML1","CDK8"
"MAML1","EP300"
"MAML3","NOTCH1"
"MAN2A2","IKBKAP"
"MAP1A","ACTA1"
"MAP1A","DISC1"
"MAP1A","MAP1B"
"MAP1B","GABRR2"
"MAP1B","GSK3B"
"MAP1B","MAGOH"
"MAP1B","MAPK8"
"MAP1B","STAU1"
"MAP1B","U2AF2"
"MAP1LC3A","PRPF40A"
"MAP1LC3B","SAFB"
"MAP2","MARK1"
"MAP2","PAFAH1B1"
"MAP2","PRKAR2A"
"MAP2K1","ARAF"
"MAP2K1","CDK5"
"MAP2K1","EP300"
"MAP2K1","MAPK1"
"MAP2K1","MAPK14"
"MAP2K1","PRKCI"
"MAP2K1","PRKCZ"
"MAP2K2","ARAF"
"MAP2K2","KPNB1"
"MAP2K2","MAPK1"
"MAP2K2","RAF1"
"MAP2K3","MAPK14"
"MAP2K4","MAP3K2"
"MAP2K4","MAP3K7"
"MAP2K4","MAPK14"
"MAP2K4","MAPK8"
"MAP2K4","SPAG9"
"MAP2K7","CNKSR1"
"MAP2K7","MAP3K12"
"MAP2K7","MAPK8"
"MAP2K7","MAPK8IP1"
"MAP2K7","MAPK9"
"MAP3K10","CDC42"
"MAP3K10","CLTC"
"MAP3K10","DNM1L"
"MAP3K11","CHUK"
"MAP3K11","KIF3A"
"MAP3K11","MAP2K7"
"MAP3K11","SH3RF1"
"MAP3K2","MAP2K7"
"MAP3K2","YWHAG"
"MAP3K3","SPAG9"
"MAP3K3","WNK1"
"MAP3K3","YWHAG"
"MAP3K4","GADD45B"
"MAP3K4","GADD45G"
"MAP3K4","MAP2K4"
"MAP3K4","RACGAP1"
"MAP3K5","DAB2IP"
"MAP3K5","DAXX"
"MAP3K5","DUSP19"
"MAP3K5","HSPA1A"
"MAP3K5","MAP2K7"
"MAP3K5","MAP3K2"
"MAP3K5","MAP3K3"
"MAP3K5","MAP3K7"
"MAP3K5","PPP3R1"
"MAP3K5","SFN"
"MAP3K5","YWHAQ"
"MAP3K7","IKBKAP"
"MAP3K7","MAPK14"
"MAP3K7","MAPK8"
"MAP3K7","NAIP"
"MAP3K7","NRIP1"
"MAP3K7","PEBP1"
"MAP3K7","RBX1"
"MAP3K7","TRAF3IP2"
"MAP4K1","BLNK"
"MAP4K1","GRAP2"
"MAP4K1","HCLS1"
"MAP4K2","HNRNPA2B1"
"MAP4K2","MAP3K11"
"MAP4K2","RAB8A"
"MAP4K4","CASP8"
"MAP4K4","MAP3K7"
"MAP4K4","RAP2A"
"MAP4K4","RASA1"
"MAP4K4","SLC9A1"
"MAPK1","CAD"
"MAPK1","CEP135"
"MAPK1","CEP55"
"MAPK1","DUSP16"
"MAPK1","DUSP6"
"MAPK1","EIF4EBP1"
"MAPK1","FHL3"
"MAPK1","GORASP2"
"MAPK1","HDAC4"
"MAPK1","MAPK14"
"MAPK1","MAPK8"
"MAPK1","MCL1"
"MAPK1","NDE1"
"MAPK1","NUPL1"
"MAPK1","PEBP1"
"MAPK1","PLK3"
"MAPK1","PPP1CA"
"MAPK1","RB1"
"MAPK1","RPS6KA4"
"MAPK1","SORBS3"
"MAPK1","TOB1"
"MAPK1","TPR"
"MAPK1","ZMYND11"
"MAPK12","INADL"
"MAPK12","MAPK14"
"MAPK12","PKN1"
"MAPK13","MAPKAPK5"
"MAPK14","CCAR1"
"MAPK14","DUSP16"
"MAPK14","MAPK11"
"MAPK14","MAPK8"
"MAPK14","MAPK9"
"MAPK14","MAPKAPK5"
"MAPK14","MKNK2"
"MAPK14","PML"
"MAPK14","RPS6KA4"
"MAPK14","SPAG9"
"MAPK3","DUSP10"
"MAPK3","DUSP6"
"MAPK3","PPP1CA"
"MAPK3","RPS6KA4"
"MAPK3","SCAND1"
"MAPK3","SORBS3"
"MAPK6","ACTR1B"
"MAPK6","ARHGDIA"
"MAPK6","BBS10"
"MAPK6","CFL1"
"MAPK6","COPS6"
"MAPK6","EDF1"
"MAPK6","EIF3C"
"MAPK6","ELOF1"
"MAPK6","HDAC11"
"MAPK6","IDH3B"
"MAPK6","ITSN1"
"MAPK6","MAP3K7"
"MAPK6","MGAT1"
"MAPK6","NAT9"
"MAPK6","PIH1D1"
"MAPK6","PPP2R1A"
"MAPK6","RAB2A"
"MAPK6","RAB31"
"MAPK6","RBL1"
"MAPK6","RPL10"
"MAPK6","SPG7"
"MAPK6","TTK"
"MAPK6","UBA52"
"MAPK6","WWC1"
"MAPK6","XPO1"
"MAPK8","COPS2"
"MAPK8","DUSP16"
"MAPK8","MAP3K2"
"MAPK8","PRKDC"
"MAPK8","SCAND1"
"MAPK8","SPAG9"
"MAPK8IP2","MAPK8IP1"
"MAPK8IP3","ARL4D"
"MAPK8IP3","KLC2"
"MAPK8IP3","MAP2K7"
"MAPK8IP3","MAP3K11"
"MAPK8IP3","MAP3K5"
"MAPK8IP3","MAPK8IP1"
"MAPK9","RB1"
"MAPKAPK2","PHC2"
"MAPKAPK2","ZFP36"
"MAPKAPK5","EIF4E"
"MAPKBP1","MAPK8"
"MAPT","CASP3"
"MARCKS","NMT1"
"MARCKS","PKN1"
"MARK2","GSK3B"
"MARK4","TUBB2A"
"MAST2","SMN1"
"MATK","EWSR1"
"MATK","PTK2B"
"MATR3","HNRNPK"
"MATR3","TTF2"
"MAZ","BPTF"
"MBD1","SMAD7"
"MBD1","ZNF512B"
"MBD3","MTA2"
"MBD3","SPEN"
"MBIP","CCDC85B"
"MBP","ATXN1"
"MBP","CLK1"
"MBP","MAPK1"
"MBP","MKNK1"
"MBP","RPS6KA5"
"MBP","STK16"
"MBP","STK4"
"MBP","TLK1"
"MBP","TRPM7"
"MCL1","BAD"
"MCM10","CCDC85B"
"MCM10","CCND3"
"MCM10","CDC6"
"MCM10","CDC7"
"MCM10","CEP72"
"MCM10","MCM2"
"MCM10","MCM6"
"MCM10","MCM7"
"MCM2","MCM6"
"MCM3","CDK2"
"MCM3","MCM10"
"MCM3","MCM2"
"MCM3","MCM5"
"MCM3","MCM6"
"MCM3","MCM7"
"MCM3","RAD52"
"MCM3AP","CDC73"
"MCM4","CDK2"
"MCM4","MCM10"
"MCM4","MCM6"
"MCM5","CDC7"
"MCM5","MCM2"
"MCM5","MCM7"
"MCM6","GMNN"
"MCM7","CDC7"
"MCM7","MCM2"
"MCM7","MCM6"
"MCM7","RB1"
"MCRS1","CCDC53"
"MCRS1","CCDC85B"
"MDC1","EP300"
"MDC1","TP53BP1"
"MDFIC","PRKAR2A"
"MDM2","CDKN2A"
"MDM2","EID1"
"MDM2","EP300"
"MDM2","HDAC1"
"MDM2","KAT2B"
"MDM2","PIAS1"
"MDM2","PML"
"MDM2","RB1"
"MDM2","RPL5"
"MDM2","UBE2A"
"MDM2","USP7"
"MDM4","EP300"
"MDM4","MDM2"
"MDM4","RB1"
"MECP2","NCOR1"
"MECP2","SIN3A"
"MECP2","SKI"
"MECP2","SMARCA2"
"MED1","MED14"
"MED1","MED25"
"MED12","CDK8"
"MED12","MED13"
"MED13","MED23"
"MED14","MED1"
"MED14","NECAB2"
"MED15","MED25"
"MED21","CDK8"
"MED21","POLR2A"
"MED22","MED27"
"MED25","CDK8"
"MED25","MED9"
"MED28","KLHL12"
"MED30","MED27"
"MED31","MED9"
"MEF2A","EP300"
"MEF2A","HDAC4"
"MEF2A","TEAD1"
"MEF2C","EP300"
"MEF2C","NCOA2"
"MEF2C","SP1"
"MEF2C","TAF1"
"MEF2C","TEAD1"
"MEF2D","SP1"
"MEGF10","SNRNP200"
"MEGF11","ATN1"
"MEIS1","PBX3"
"MELK","PPP1R8"
"MEOX2","PAX3"
"MERTK","BMPR2"
"MERTK","TNK2"
"MERTK","VAV1"
"MEST","CRELD2"
"MET","BAG1"
"MET","CASP3"
"MET","DAPK3"
"MET","EGFR"
"MET","GRB2"
"MET","PIK3R1"
"MET","PLCG1"
"MET","RANBP10"
"MET","SMC1A"
"METAP2","MAPK1"
"MGA","SMAD1"
"MGEA5","DHX9"
"MGMT","CSNK2A1"
"MGMT","EP300"
"MIB1","MAPK14"
"MICAL1","RPS6KA6"
"MICAL1","VIM"
"MID2","MID1"
"MINK1","CASKIN1"
"MINK1","PKP4"
"MITF","EP300"
"MITF","LEF1"
"MITF","TFEC"
"MKI67","CBX5"
"MKNK1","UBE2D1"
"MKRN1","CSNK1G1"
"MKRN1","EXOSC8"
"MKRN1","MAP1LC3B"
"MLLT3","AFF1"
"MLLT4","CTNNA1"
"MLLT4","HRAS"
"MLLT4","LMO2"
"MLLT4","MRAS"
"MLLT4","PFN1"
"MLLT4","RAP2A"
"MLLT4","RIT1"
"MLLT4","RRAS"
"MLLT4","SMAD2"
"MLLT4","SORBS1"
"MLLT4","SSX2IP"
"MLLT4","TJP1"
"MLLT4","USP9X"
"MLLT4","YWHAB"
"MLLT4","YWHAG"
"MME","CSNK2B"
"MME","LYN"
"MME","NPPA"
"MME","PIK3CB"
"MMP1","IGFBP3"
"MMP13","LRP1"
"MMP14","ACAN"
"MMP14","C1QBP"
"MMP14","CAV1"
"MMP14","ITGAV"
"MMP14","LRP1"
"MMP14","LUM"
"MMP14","MMP13"
"MMP14","MMP2"
"MMP14","TIMP2"
"MMP14","TIMP3"
"MMP16","LRP1"
"MMP2","ACAN"
"MMP2","BACE1"
"MMP2","COL18A1"
"MMP2","COL1A1"
"MMP2","COL7A1"
"MMP2","CXCL12"
"MMP2","DCN"
"MMP2","IGFBP3"
"MMP2","IL1B"
"MMP2","ITGAV"
"MMP2","LGALS3"
"MMP2","TGFB1"
"MMP2","THBS1"
"MMP2","TIMP2"
"MMP2","TIMP3"
"MMP3","IGFBP3"
"MMP3","TNFSF11"
"MMP7","DCN"
"MMP7","FASLG"
"MMP7","MBP"
"MMP7","PLG"
"MMP7","SERPINA1"
"MMP7","TNFSF11"
"MMP9","COL1A1"
"MMP9","COL1A2"
"MMP9","COL4A1"
"MMP9","COL4A2"
"MMP9","MMP7"
"MMS19","GTF2H1"
"MOAP1","BCL2"
"MON1A","MAPK6"
"MPDZ","ABCA1"
"MPDZ","F11R"
"MPDZ","KIT"
"MPDZ","PLEKHA1"
"MPDZ","SYNGAP1"
"MPG","RAD23B"
"MPHOSPH6","TLE1"
"MPHOSPH8","RANBP9"
"MPP2","PLK1"
"MPP5","INADL"
"MPP6","DIS3"
"MPP6","EXOSC5"
"MPZL1","EXOSC4"
"MRAS","RAPGEF6"
"MRAS","RASSF5"
"MRC1","BTK"
"MRE11A","EP300"
"MRE11A","NEK1"
"MRFAP1","KAT2B"
"MRPL20","DUSP23"
"MRPL20","ITSN1"
"MRPL20","TP53BP2"
"MRPL37","TK1"
"MRPL44","VIM"
"MRPS26","LMNA"
"MS4A2","LYN"
"MSH2","PCNA"
"MSH2","RPP14"
"MSH6","PCNA"
"MSN","ICAM1"
"MSN","L1CAM"
"MSN","PPM1B"
"MSN","PRKCQ"
"MSN","ROCK1"
"MSN","SELPLG"
"MSN","SPN"
"MST1","SERPINA3"
"MST1R","SFN"
"MSX1","CREBBP"
"MSX1","SP1"
"MSX1","TAF1"
"MTA1","BLOC1S1"
"MTA1","ESR1"
"MTF2","GSK3B"
"MTNR1A","GNA11"
"MUC1","JUP"
"MUTYH","APEX1"
"MVD","BTAF1"
"MVP","PTEN"
"MXD1","SIN3A"
"MXD1","SIN3B"
"MYB","CREBBP"
"MYBL2","CCNA2"
"MYBL2","CDK2"
"MYC","KAT2A"
"MYC","MXI1"
"MYD88","FADD"
"MYD88","HIPK1"
"MYD88","IRAK2"
"MYD88","IRAK3"
"MYD88","TIRAP"
"MYD88","TLR2"
"MYF6","CSRP3"
"MYH9","MYH10"
"MYH9","VCL"
"MYL2","TRIM63"
"MYL6","DNAJB9"
"MYL6","NUDT21"
"MYLK","CDT1"
"MYLK","PRKD2"
"MYLK","PRKG2"
"MYLK","PTRF"
"MYO10","DYNLL1"
"MYO5A","DYNLL1"
"MYO5B","COIL"
"MYO5B","RAB11A"
"MYO6","DAB2"
"MYO6","PAK3"
"MYO6","RNF11"
"MYOC","MYL2"
"MYOD1","CDK2"
"MYOD1","CSRP3"
"MYOD1","MEF2A"
"MYOD1","RORA"
"MYOD1","SMAD3"
"MYOG","CSRP3"
"MYOZ3","MAPK6"
"NADSYN1","MYO15B"
"NAGK","DCP2"
"NAGK","LENG1"
"NAGK","PPHLN1"
"NAGK","SF3B3"
"NAGK","SPRED1"
"NAGK","STK16"
"NAGPA","AP2A1"
"NAGPA","EPS15"
"NAPA","NSF"
"NAPA","SNAP23"
"NAPA","STX12"
"NAT14","RABAC1"
"NAV2","PIAS2"
"NBN","CDK9"
"NBN","EP300"
"NBR1","ATXN1L"
"NBR1","CIB1"
"NCAM1","FYN"
"NCBP1","EIF4G1"
"NCBP1","EIF4G2"
"NCBP1","HNRNPF"
"NCBP1","HNRNPH1"
"NCBP1","RPS6KB1"
"NCBP1","STAU1"
"NCF2","NCF4"
"NCF4","CORO1A"
"NCK1","ABI1"
"NCK1","ABL1"
"NCK1","ARHGEF7"
"NCK1","BCAR1"
"NCK1","CBL"
"NCK1","CBLB"
"NCK1","CRK"
"NCK1","CSNK1G2"
"NCK1","DCC"
"NCK1","EGFR"
"NCK1","FASLG"
"NCK1","FRS2"
"NCK1","KHDRBS1"
"NCK1","LCP2"
"NCK1","MAP4K4"
"NCK1","NCKAP1"
"NCK1","PAK2"
"NCK1","PAK3"
"NCK1","PIK3AP1"
"NCK1","PKN2"
"NCK1","PLCG1"
"NCK1","RASA1"
"NCK1","RRAS"
"NCK1","SOCS7"
"NCK1","SOS1"
"NCK1","TBK1"
"NCK1","TNIK"
"NCK1","TNK2"
"NCK1","UBA52"
"NCK1","WASF1"
"NCK1","WASL"
"NCK1","WIPF1"
"NCK2","ATN1"
"NCK2","AXIN1"
"NCK2","CBLB"
"NCK2","DOCK1"
"NCK2","LIMS1"
"NCK2","NCKIPSD"
"NCKAP1","DNMBP"
"NCKAP1","YWHAG"
"NCL","TOP1"
"NCOA1","AHR"
"NCOA1","AR"
"NCOA1","ARNT"
"NCOA1","CREBBP"
"NCOA1","EP300"
"NCOA1","ESRRG"
"NCOA1","HIF1A"
"NCOA1","KAT2B"
"NCOA1","NFKB1"
"NCOA1","NR1H3"
"NCOA1","NR2F1"
"NCOA1","NR3C2"
"NCOA1","NR5A2"
"NCOA1","RARB"
"NCOA1","RORA"
"NCOA1","RXRB"
"NCOA1","TRIP4"
"NCOA2","AHR"
"NCOA2","AR"
"NCOA2","ARNT"
"NCOA2","CARM1"
"NCOA2","CCND3"
"NCOA2","CCNT1"
"NCOA2","CREBBP"
"NCOA2","EP300"
"NCOA2","HIF1A"
"NCOA2","MEF2C"
"NCOA2","RORA"
"NCOA2","SRCAP"
"NCOA2","THRB"
"NCOA3","AR"
"NCOA3","CREBBP"
"NCOA3","EP300"
"NCOA3","KAT2B"
"NCOA3","NCOR1"
"NCOA3","NR1H3"
"NCOA3","RARB"
"NCOA3","SUFU"
"NCOA4","ATXN2"
"NCOA5","NR1D2"
"NCOA6","CREBBP"
"NCOA6","EP300"
"NCOA6","MED23"
"NCOA6","NR1H3"
"NCOA6","RB1"
"NCOA6","SMAD3"
"NCOR1","AR"
"NCOR1","CBFA2T2"
"NCOR1","CHD1"
"NCOR1","DDX20"
"NCOR1","ETS1"
"NCOR1","HDAC3"
"NCOR1","HDAC4"
"NCOR1","MECP2"
"NCOR1","NR1D2"
"NCOR1","NR1H3"
"NCOR1","NR6A1"
"NCOR1","RUNX1T1"
"NCOR1","SIN3A"
"NCOR1","SP1"
"NCOR1","SPEN"
"NCOR1","TBL1XR1"
"NCOR1","ZBTB33"
"NCOR2","RARG"
"NCOR2","SAP30"
"NCOR2","SPEN"
"NCR1","CD247"
"NCR1","FCER1G"
"NCR3","CD247"
"NCSTN","ABL1"
"NCSTN","APP"
"NCSTN","PSEN1"
"NDC80","MIS12"
"NDE1","YWHAG"
"NDEL1","DISC1"
"NDEL1","MBIP"
"NDFIP2","NEDD4"
"NDFIP2","SMURF1"
"NDN","ARSE"
"NDN","HNRNPU"
"NDN","PIK3R5"
"NDOR1","CYCS"
"NDUFA13","XRN1"
"NDUFA4L2","LUC7L2"
"NDUFA6","ATP5J2"
"NDUFS6","MAP3K7"
"NDUFS6","MAPK6"
"NDUFS7","ARRB2"
"NEBL","ZYX"
"NECAB2","DGCR6L"
"NECAB2","MED14"
"NECAP2","NMI"
"NEDD4","LITAF"
"NEDD4","UBE2D3"
"NEDD4","UBE2E1"
"NEDD8","CDC34"
"NEDD8","CUL2"
"NEDD8","CUL3"
"NEDD8","CUL4B"
"NEDD8","PSMD4"
"NEDD9","PTPN12"
"NEDD9","ZYX"
"NEFM","NEFH"
"NEK1","EXOSC4"
"NEK1","TP53BP1"
"NEK2","MAPK1"
"NEK2","NDC80"
"NEK2","PDE4DIP"
"NEK9","SUPT16H"
"NEU3","GRB2"
"NEUROD1","PDX1"
"NEUROG1","CREBBP"
"NFATC1","SPI1"
"NFATC2","CREBBP"
"NFATC2","EP300"
"NFATC2","FOXP3"
"NFATC2","IRF4"
"NFATC2","LITAF"
"NFE2L2","CHD6"
"NFE2L2","CREBBP"
"NFE2L2","MAFG"
"NFE2L2","PMF1"
"NFKB1","AR"
"NFKB1","CEBPB"
"NFKB1","E2F1"
"NFKB1","ELF1"
"NFKB1","ETS1"
"NFKB1","FBXW11"
"NFKB1","IRF2"
"NFKB1","NCOA1"
"NFKB1","NFKBIB"
"NFKB1","NFRKB"
"NFKB1","NKRF"
"NFKB1","PPP4C"
"NFKB1","REL"
"NFKB1","SPAG9"
"NFKB1","TRIP4"
"NFKB1","UBE2D3"
"NFKB1","UBE2K"
"NFKB2","NFKBIB"
"NFKB2","NFKBIE"
"NFKB2","REL"
"NFKB2","RELB"
"NFKBIA","CDC34"
"NFKBIA","FBXW11"
"NFKBIA","HSPB1"
"NFKBIA","IKBKAP"
"NFKBIA","NFKB2"
"NFKBIA","NFKBIB"
"NFKBIA","REL"
"NFKBIA","SUMO1"
"NFKBIB","CUL1"
"NFKBIB","NFKB1"
"NFKBIB","NFKB2"
"NFKBIB","POLR1A"
"NFKBIB","POLR1B"
"NFKBIB","REL"
"NFKBIB","RXRA"
"NFKBIE","NFKB2"
"NFYA","CDK2"
"NFYA","NFYB"
"NFYA","POU2F1"
"NFYA","SP1"
"NFYA","USF2"
"NFYA","ZHX2"
"NFYB","ELF1"
"NFYB","EP300"
"NFYB","TBP"
"NGEF","C8orf33"
"NGF","NTRK1"
"NGF","PLG"
"NGFR","CAV1"
"NGFR","FSCN1"
"NGFR","IL2"
"NGFR","NDN"
"NGFR","NGF"
"NHP2L1","GTF3C1"
"NID1","LAMC1"
"NID1","PRKCZ"
"NIF3L1","CCDC85B"
"NIF3L1","COIL"
"NIF3L1","COPS2"
"NIF3L1","TRIP13"
"NIN","PIAS1"
"NIT1","ATXN1L"
"NKX2-5","GATA4"
"NKX2-5","JARID2"
"NLGN2","DLG4"
"NME1","NME4"
"NME1","POLR1C"
"NME3","NME1"
"NME3","NME2"
"NMI","IFI35"
"NOC4L","NECAB2"
"NOC4L","SSSCA1"
"NOC4L","TSC22D4"
"NOC4L","USHBP1"
"NOL3","TFPT"
"NOL3","VASP"
"NOL4","CTBP2"
"NOLC1","COIL"
"NOLC1","POLR1A"
"NOLC1","USP4"
"NOLC1","YWHAG"
"NONO","AR"
"NONO","PCNA"
"NONO","POLR2A"
"NONO","SFPQ"
"NONO","SPI1"
"NOP2","MCRS1"
"NOP56","TCOF1"
"NOS1","ARG1"
"NOS1","CAMK4"
"NOS1","HSP90AA1"
"NOS1","NOSIP"
"NOS3","AKT1"
"NOS3","HSP90AA1"
"NOTCH1","EP300"
"NOTCH1","KAT2B"
"NOTCH1","MAML1"
"NOTCH1","MAML2"
"NOTCH1","NUMBL"
"NOTCH2","CNTN1"
"NOTCH2","GSK3B"
"NOTCH2","ITPKC"
"NOTCH2","JAG1"
"NOTCH2","JAG2"
"NOTCH2","MAML1"
"NOTCH2","MAML2"
"NOTCH2","MAML3"
"NOTCH2","MFNG"
"NOTCH2","PSEN1"
"NOTCH2","PSEN2"
"NOTCH3","CSNK2B"
"NOTCH3","JAG1"
"NOTCH3","MAML1"
"NOTCH3","MAML2"
"NOTCH3","MAML3"
"NOTCH4","DLL4"
"NOTCH4","MAML1"
"NOTCH4","MAML2"
"NOTCH4","MAML3"
"NOV","DLL1"
"NOV","GJA1"
"NOV","NOTCH1"
"NOV","POLR2L"
"NPAS2","KAT2B"
"NPDC1","CCND3"
"NPDC1","CDK2"
"NPFF","NPY"
"NPHP1","BCAR1"
"NPM1","NCL"
"NPM1","TCERG1"
"NPR3","NPPA"
"NPY1R","PYY"
"NPY5R","PYY"
"NR1D2","NCOR1"
"NR1H2","FOXO3"
"NR1H2","ING3"
"NR1H2","MED1"
"NR1H2","NCOA1"
"NR1H2","NCOA3"
"NR1H2","NCOA6"
"NR1H2","NCOR1"
"NR1H2","NCOR2"
"NR1H2","NRIP1"
"NR1H2","RMI1"
"NR1H2","RXRA"
"NR1H2","RXRB"
"NR1H2","TMEM161A"
"NR1H2","UBE2D1"
"NR1H3","NCOA6"
"NR1H3","PSMC5"
"NR1H3","ZXDC"
"NR2C2","AR"
"NR2C2","CDC37"
"NR2C2","NR2C1"
"NR2F1","AHR"
"NR2F1","NCOA1"
"NR2F6","NCOA1"
"NR2F6","NR3C1"
"NR2F6","THRB"
"NR3C1","AR"
"NR3C1","CHD9"
"NR3C1","CREB1"
"NR3C1","CREBBP"
"NR3C1","DDX54"
"NR3C1","ECD"
"NR3C1","ETS1"
"NR3C1","ETS2"
"NR3C1","MED14"
"NR3C1","NCOA1"
"NR3C1","NCOA2"
"NR3C1","NCOA6"
"NR3C1","NCOR1"
"NR3C1","NFKB1"
"NR3C1","NR3C2"
"NR3C1","NRIP1"
"NR3C1","PRPF6"
"NR3C1","PSMC3IP"
"NR3C1","RNF14"
"NR3C1","SELENBP1"
"NR3C1","SFN"
"NR3C1","SMARCA2"
"NR3C1","SMARCB1"
"NR3C1","SMARCC1"
"NR3C1","TRIM24"
"NR3C1","TRIM28"
"NR3C2","NCOA1"
"NR3C2","PROX1"
"NR4A1","EP300"
"NR4A1","NCOA2"
"NR4A1","NCOA3"
"NR5A2","NCOA1"
"NR5A2","PROX1"
"NRAS","RACGAP1"
"NRF1","MAFK"
"NRIP1","CCDC85B"
"NRIP1","CTBP1"
"NRIP1","KAT2B"
"NRP1","FGF1"
"NRP1","FGF2"
"NRP1","FGF7"
"NRP1","FLT1"
"NRP1","GIPC1"
"NRP1","KDR"
"NRP2","FLT1"
"NRP2","NRP1"
"NRXN1","CASK"
"NRXN1","MACF1"
"NRXN1","NLGN3"
"NRXN1","SYT2"
"NRXN1","SYT4"
"NRXN1","SYTL3"
"NRXN2","INADL"
"NSF","GABARAP"
"NSF","LUC7L2"
"NSF","RPLP1"
"NSF","STX1A"
"NSF","STX4"
"NSF","USO1"
"NTF3","BDNF"
"NTRK1","FRS3"
"NTRK1","MATK"
"NTRK1","NGFR"
"NTRK1","PLCG1"
"NTRK1","SH2B2"
"NTRK2","DOK5"
"NTRK2","FYN"
"NTRK2","KIDINS220"
"NTRK2","NCK1"
"NTRK2","NGFR"
"NTRK3","MAPK3"
"NTRK3","NGFR"
"NTRK3","NGFRAP1"
"NUAK1","CDC37"
"NUAK1","PPP2CA"
"NUCB1","NDN"
"NUDT18","COIL"
"NUDT18","DUT"
"NUDT18","HSD17B14"
"NUDT18","PAICS"
"NUDT18","RAB3IL1"
"NUDT21","ATXN1"
"NUDT21","JMJD1C"
"NUDT21","NIF3L1"
"NUDT21","POLR2C"
"NUDT21","RPLP1"
"NUDT21","SF3B1"
"NUDT21","SHFM1"
"NUDT21","SNRNP70"
"NUDT3","EEF1G"
"NUDT3","ITFG1"
"NUDT3","TNNT3"
"NUDT3","TUBGCP4"
"NUFIP1","CCNT1"
"NUMB","EPS15"
"NUMB","ITCH"
"NUMB","LNX1"
"NUP153","XPO1"
"NUP210","EXOSC5"
"NUP50","KPNA2"
"NUP54","CCDC85B"
"NUP88","NUP214"
"NUP88","NUP98"
"NUP98","EP300"
"NUP98","IPO5"
"NUP98","KPNB1"
"NUP98","SEC13"
"NUP98","TNPO1"
"NUP98","TPR"
"NUPR1","PAXIP1"
"NXF1","HNRNPUL1"
"NXF1","NUP62"
"NXT1","XPO1"
"OCRL","CLTC"
"OCRL","GOLGA5"
"ODF2L","KIAA1377"
"OFD1","KIAA1377"
"OFD1","LUC7L2"
"OGT","HCFC1"
"OGT","SIN3A"
"OLFML3","SETDB1"
"ONECUT1","FOXA2"
"OPN1LW","PIAS3"
"OPN1LW","RANBP2"
"OPN1MW","RANBP2"
"OPRD1","GNAZ"
"OPRL1","RGS19"
"OSGEP","C19orf60"
"OSGEP","CRIP2"
"OSGEP","HPS6"
"OSGEP","LENG1"
"OSGEP","SPRED1"
"OSGEP","TNS1"
"OSMR","IL6ST"
"OSMR","JAK1"
"OSMR","JAK2"
"OXSR1","SMURF1"
"OXT","TXNDC17"
"P2RY1","SLC9A3R2"
"P2RY12","GNAI2"
"P4HB","PPP3CB"
"P4HB","UBQLN1"
"PA2G4","EXOSC5"
"PA2G4","RB1"
"PABPC1","AKAP1"
"PABPC1","EIF4B"
"PABPN1","MYLK"
"PAFAH1B1","CSNK2A1"
"PAFAH1B1","HSPH1"
"PAFAH1B1","NDEL1"
"PAFAH1B1","PAFAH1B2"
"PAFAH1B1","PAFAH1B3"
"PAFAH1B2","ASF1A"
"PAFAH1B2","PAFAH1B3"
"PAFAH1B3","COPS6"
"PAG1","FYN"
"PAG1","LCK"
"PAG1","LCP2"
"PAG1","LYN"
"PAG1","RASA1"
"PAG1","VAV1"
"PAICS","LNX1"
"PAK2","ABI3"
"PAK2","ARHGEF7"
"PAK2","EIF4G1"
"PAK2","MAPK1"
"PAK2","MKNK1"
"PAK2","MYLK"
"PAK3","RAF1"
"PALLD","ACTN1"
"PAPPA2","ATF7IP"
"PARD3","DYNLL1"
"PARD3","INADL"
"PARD3","PRKCI"
"PARD3","STK11"
"PARD3","TIAM1"
"PARD3","YWHAB"
"PARD3","YWHAG"
"PARD3B","YWHAG"
"PARD6A","CRB3"
"PARD6A","TGFBR1"
"PARD6B","PARD6A"
"PARD6B","PNMA1"
"PARD6B","YWHAB"
"PARK2","PAFAH1B2"
"PARK2","SNCAIP"
"PARK2","SYT11"
"PARK2","VCL"
"PARP1","APTX"
"PARP1","ERCC6"
"PARP1","NCOA6"
"PARP1","PCNA"
"PARP1","POLA1"
"PARP1","PRKDC"
"PARP1","RBM14"
"PARP1","XRCC5"
"PARVA","UBE3A"
"PARVG","ILK"
"PAX2","ID2"
"PAX3","MEOX2"
"PAX6","MAFG"
"PBK","RAF1"
"PBK","TRIM37"
"PBX1","HOXA5"
"PBX1","HOXB1"
"PBX1","PBX2"
"PBX2","CCDC88B"
"PBX2","PBX1"
"PBX3","MEIS1"
"PBXIP1","CCDC85B"
"PCBP1","PCBP2"
"PCBP1","TCERG1"
"PCBP1","TSC22D4"
"PCBP1","ZNF384"
"PCGF6","E2F6"
"PCGF6","RNF2"
"PCM1","EXOC8"
"PCNA","BAZ1B"
"PCNA","CDK2"
"PCNA","CDT1"
"PCNA","CHAF1A"
"PCNA","HDAC1"
"PCNA","RFC4"
"PCNA","SUB1"
"PCNT","AKAP9"
"PDCD10","CHMP5"
"PDCD6IP","CAMK2A"
"PDCD6IP","CHMP4A"
"PDCD6IP","CHMP4B"
"PDCD6IP","KIF11"
"PDCD6IP","MAPK6"
