"cause","effect"
"hsa-let-7a-5p","ARID3A"
"hsa-let-7a-5p","BCL2"
"hsa-let-7a-5p","BNIP3L"
"hsa-let-7a-5p","CARHSP1"
"hsa-let-7a-5p","CBX2"
"hsa-let-7a-5p","CDC34"
"hsa-let-7a-5p","CKAP4"
"hsa-let-7a-5p","CRKL"
"hsa-let-7a-5p","DDX17"
"hsa-let-7a-5p","DDX19A"
"hsa-let-7a-5p","DGCR2"
"hsa-let-7a-5p","DTX2"
"hsa-let-7a-5p","DUSP9"
"hsa-let-7a-5p","E2F4"
"hsa-let-7a-5p","EIF2S2"
"hsa-let-7a-5p","EIF3D"
"hsa-let-7a-5p","EIF4ENIF1"
"hsa-let-7a-5p","EP300"
"hsa-let-7a-5p","EPB41"
"hsa-let-7a-5p","EZH1"
"hsa-let-7a-5p","FASTK"
"hsa-let-7a-5p","FBXL5"
"hsa-let-7a-5p","FXN"
"hsa-let-7a-5p","GIPC1"
"hsa-let-7a-5p","GTF3C1"
"hsa-let-7a-5p","HMGA1"
"hsa-let-7a-5p","HMGXB4"
"hsa-let-7a-5p","HNRNPM"
"hsa-let-7a-5p","ICMT"
"hsa-let-7a-5p","IL10"
"hsa-let-7a-5p","KIF5C"
"hsa-let-7a-5p","LIN7C"
"hsa-let-7a-5p","MACF1"
"hsa-let-7a-5p","MAPK1"
"hsa-let-7a-5p","MGAT1"
"hsa-let-7a-5p","MTMR9"
"hsa-let-7a-5p","MYBL2"
"hsa-let-7a-5p","MYO5B"
"hsa-let-7a-5p","MYO9B"
"hsa-let-7a-5p","NARS"
"hsa-let-7a-5p","NCOA1"
"hsa-let-7a-5p","NF2"
"hsa-let-7a-5p","NHP2L1"
"hsa-let-7a-5p","PCM1"
"hsa-let-7a-5p","POGZ"
"hsa-let-7a-5p","PPP4C"
"hsa-let-7a-5p","PRKAA2"
"hsa-let-7a-5p","RPL4"
"hsa-let-7a-5p","RPS3A"
"hsa-let-7a-5p","RPS6KB2"
"hsa-let-7a-5p","SCAMP1"
"hsa-let-7a-5p","SF3A1"
"hsa-let-7a-5p","SFMBT1"
"hsa-let-7a-5p","SHKBP1"
"hsa-let-7a-5p","SIN3A"
"hsa-let-7a-5p","SPHK1"
"hsa-let-7a-5p","TCF20"
"hsa-let-7a-5p","TUBB2A"
"hsa-let-7a-5p","VAPA"
"hsa-let-7a-5p","XPO7"
"hsa-let-7a-5p","ZNF10"
"hsa-let-7a-5p","ZNF510"
"hsa-let-7a-5p","ZNF598"
"hsa-let-7b-5p","ABT1"
"hsa-let-7b-5p","ACACA"
"hsa-let-7b-5p","ACP1"
"hsa-let-7b-5p","ACTB"
"hsa-let-7b-5p","ACTG1"
"hsa-let-7b-5p","ACVR2B"
"hsa-let-7b-5p","ADAM10"
"hsa-let-7b-5p","ADNP"
"hsa-let-7b-5p","AFF4"
"hsa-let-7b-5p","ANKZF1"
"hsa-let-7b-5p","AP1M1"
"hsa-let-7b-5p","AP1S1"
"hsa-let-7b-5p","APPL1"
"hsa-let-7b-5p","AR"
"hsa-let-7b-5p","ARHGAP26"
"hsa-let-7b-5p","ARHGDIA"
"hsa-let-7b-5p","ARID1A"
"hsa-let-7b-5p","ARID1B"
"hsa-let-7b-5p","ARID3A"
"hsa-let-7b-5p","ARIH1"
"hsa-let-7b-5p","ARL15"
"hsa-let-7b-5p","ASH1L"
"hsa-let-7b-5p","ATF2"
"hsa-let-7b-5p","ATG4B"
"hsa-let-7b-5p","ATP1A1"
"hsa-let-7b-5p","AURKB"
"hsa-let-7b-5p","BACH1"
"hsa-let-7b-5p","BAX"
"hsa-let-7b-5p","BAZ1A"
"hsa-let-7b-5p","BAZ1B"
"hsa-let-7b-5p","BAZ2B"
"hsa-let-7b-5p","BCL2L1"
"hsa-let-7b-5p","BCL2L11"
"hsa-let-7b-5p","BCOR"
"hsa-let-7b-5p","BDP1"
"hsa-let-7b-5p","BIRC2"
"hsa-let-7b-5p","BIRC6"
"hsa-let-7b-5p","BLOC1S1"
"hsa-let-7b-5p","BNIP3L"
"hsa-let-7b-5p","BTRC"
"hsa-let-7b-5p","C11orf30"
"hsa-let-7b-5p","C2orf44"
"hsa-let-7b-5p","CAPRIN1"
"hsa-let-7b-5p","CBL"
"hsa-let-7b-5p","CBX2"
"hsa-let-7b-5p","CBX5"
"hsa-let-7b-5p","CCL7"
"hsa-let-7b-5p","CCNG1"
"hsa-let-7b-5p","CCNT2"
"hsa-let-7b-5p","CD2BP2"
"hsa-let-7b-5p","CD59"
"hsa-let-7b-5p","CD81"
"hsa-let-7b-5p","CD99"
"hsa-let-7b-5p","CDC27"
"hsa-let-7b-5p","CDC34"
"hsa-let-7b-5p","CDT1"
"hsa-let-7b-5p","CENPB"
"hsa-let-7b-5p","CHAF1A"
"hsa-let-7b-5p","CKAP4"
"hsa-let-7b-5p","CLOCK"
"hsa-let-7b-5p","CNOT7"
"hsa-let-7b-5p","COL4A3BP"
"hsa-let-7b-5p","COPA"
"hsa-let-7b-5p","COPS2"
"hsa-let-7b-5p","CPSF1"
"hsa-let-7b-5p","CREB1"
"hsa-let-7b-5p","CRK"
"hsa-let-7b-5p","CRKL"
"hsa-let-7b-5p","CSNK1D"
"hsa-let-7b-5p","CTCF"
"hsa-let-7b-5p","CTR9"
"hsa-let-7b-5p","CUL2"
"hsa-let-7b-5p","CYTH1"
"hsa-let-7b-5p","DBNL"
"hsa-let-7b-5p","DCP2"
"hsa-let-7b-5p","DCTPP1"
"hsa-let-7b-5p","DDX17"
"hsa-let-7b-5p","DDX18"
"hsa-let-7b-5p","DDX20"
"hsa-let-7b-5p","DDX3X"
"hsa-let-7b-5p","DIABLO"
"hsa-let-7b-5p","DLGAP4"
"hsa-let-7b-5p","DNAJC13"
"hsa-let-7b-5p","DNASE1"
"hsa-let-7b-5p","DOCK3"
"hsa-let-7b-5p","DOCK7"
"hsa-let-7b-5p","DPP3"
"hsa-let-7b-5p","DTX2"
"hsa-let-7b-5p","DUSP4"
"hsa-let-7b-5p","DUSP9"
"hsa-let-7b-5p","DYRK1A"
"hsa-let-7b-5p","E2F4"
"hsa-let-7b-5p","EEF1A1"
"hsa-let-7b-5p","EIF2S2"
"hsa-let-7b-5p","EIF3D"
"hsa-let-7b-5p","EIF4A2"
"hsa-let-7b-5p","EIF4ENIF1"
"hsa-let-7b-5p","ENTPD6"
"hsa-let-7b-5p","EP300"
"hsa-let-7b-5p","EPB41"
"hsa-let-7b-5p","EPC1"
"hsa-let-7b-5p","EPHA4"
"hsa-let-7b-5p","ERC1"
"hsa-let-7b-5p","ERCC6"
"hsa-let-7b-5p","ETV3"
"hsa-let-7b-5p","EYA3"
"hsa-let-7b-5p","FASTK"
"hsa-let-7b-5p","FAT1"
"hsa-let-7b-5p","FBXL5"
"hsa-let-7b-5p","FBXO30"
"hsa-let-7b-5p","FBXW5"
"hsa-let-7b-5p","FOSL1"
"hsa-let-7b-5p","FOXP1"
"hsa-let-7b-5p","G6PD"
"hsa-let-7b-5p","GABPB1"
"hsa-let-7b-5p","GBF1"
"hsa-let-7b-5p","GEMIN7"
"hsa-let-7b-5p","GIPC1"
"hsa-let-7b-5p","GMNN"
"hsa-let-7b-5p","GNB1"
"hsa-let-7b-5p","GOLGA4"
"hsa-let-7b-5p","GOPC"
"hsa-let-7b-5p","GRK6"
"hsa-let-7b-5p","GSK3B"
"hsa-let-7b-5p","GTF2B"
"hsa-let-7b-5p","GTF3C1"
"hsa-let-7b-5p","GTF3C2"
"hsa-let-7b-5p","GTPBP3"
"hsa-let-7b-5p","HBP1"
"hsa-let-7b-5p","HECTD1"
"hsa-let-7b-5p","HERC1"
"hsa-let-7b-5p","HGS"
"hsa-let-7b-5p","HIC1"
"hsa-let-7b-5p","HIF1AN"
"hsa-let-7b-5p","HIPK1"
"hsa-let-7b-5p","HIPK3"
"hsa-let-7b-5p","HMGA1"
"hsa-let-7b-5p","HNRNPA0"
"hsa-let-7b-5p","HRAS"
"hsa-let-7b-5p","ICMT"
"hsa-let-7b-5p","IDE"
"hsa-let-7b-5p","IL10"
"hsa-let-7b-5p","IPO8"
"hsa-let-7b-5p","IRF3"
"hsa-let-7b-5p","ISOC2"
"hsa-let-7b-5p","ITGA1"
"hsa-let-7b-5p","ITGAV"
"hsa-let-7b-5p","ITGB8"
"hsa-let-7b-5p","JAG2"
"hsa-let-7b-5p","JAK1"
"hsa-let-7b-5p","KCTD15"
"hsa-let-7b-5p","KCTD17"
"hsa-let-7b-5p","KDELR1"
"hsa-let-7b-5p","KIDINS220"
"hsa-let-7b-5p","KIF5C"
"hsa-let-7b-5p","KLHL23"
"hsa-let-7b-5p","KPNA6"
"hsa-let-7b-5p","LANCL1"
"hsa-let-7b-5p","LATS1"
"hsa-let-7b-5p","LIMD1"
"hsa-let-7b-5p","LIN7C"
"hsa-let-7b-5p","LINGO1"
"hsa-let-7b-5p","LMNA"
"hsa-let-7b-5p","LRCH4"
"hsa-let-7b-5p","LSM11"
"hsa-let-7b-5p","LSM6"
"hsa-let-7b-5p","LTA4H"
"hsa-let-7b-5p","LUC7L"
"hsa-let-7b-5p","LYL1"
"hsa-let-7b-5p","MACF1"
"hsa-let-7b-5p","MAML3"
"hsa-let-7b-5p","MAP2K2"
"hsa-let-7b-5p","MAP2K4"
"hsa-let-7b-5p","MAP2K7"
"hsa-let-7b-5p","MAP3K2"
"hsa-let-7b-5p","MAP4"
"hsa-let-7b-5p","MAPK1"
"hsa-let-7b-5p","MAPK6"
"hsa-let-7b-5p","MAPK8"
"hsa-let-7b-5p","MARCKS"
"hsa-let-7b-5p","MARS"
"hsa-let-7b-5p","MAZ"
"hsa-let-7b-5p","MED12"
"hsa-let-7b-5p","MED21"
"hsa-let-7b-5p","MED25"
"hsa-let-7b-5p","MFSD3"
"hsa-let-7b-5p","MGA"
"hsa-let-7b-5p","MIB1"
"hsa-let-7b-5p","MLH1"
"hsa-let-7b-5p","MLLT1"
"hsa-let-7b-5p","MPG"
"hsa-let-7b-5p","MSN"
"hsa-let-7b-5p","MTMR9"
"hsa-let-7b-5p","MYCBP2"
"hsa-let-7b-5p","MYO5B"
"hsa-let-7b-5p","MYO9A"
"hsa-let-7b-5p","NAP1L1"
"hsa-let-7b-5p","NARS"
"hsa-let-7b-5p","NCOA1"
"hsa-let-7b-5p","NCOR1"
"hsa-let-7b-5p","NDOR1"
"hsa-let-7b-5p","NEDD4"
"hsa-let-7b-5p","NEK9"
"hsa-let-7b-5p","NIPBL"
"hsa-let-7b-5p","NME4"
"hsa-let-7b-5p","NPAT"
"hsa-let-7b-5p","NR2C2"
"hsa-let-7b-5p","NRD1"
"hsa-let-7b-5p","NRP1"
"hsa-let-7b-5p","NSD1"
"hsa-let-7b-5p","NUP98"
"hsa-let-7b-5p","OTUB1"
"hsa-let-7b-5p","OXSR1"
"hsa-let-7b-5p","PAFAH1B3"
"hsa-let-7b-5p","PAPOLA"
"hsa-let-7b-5p","PBRM1"
"hsa-let-7b-5p","PCBP2"
"hsa-let-7b-5p","PCM1"
"hsa-let-7b-5p","PCSK6"
"hsa-let-7b-5p","PFKL"
"hsa-let-7b-5p","PFN1"
"hsa-let-7b-5p","PGS1"
"hsa-let-7b-5p","PHF21A"
"hsa-let-7b-5p","PICALM"
"hsa-let-7b-5p","PIK3CA"
"hsa-let-7b-5p","PKN2"
"hsa-let-7b-5p","PLD3"
"hsa-let-7b-5p","PLEKHO1"
"hsa-let-7b-5p","PLK1"
"hsa-let-7b-5p","PMPCA"
"hsa-let-7b-5p","POGZ"
"hsa-let-7b-5p","POLR1B"
"hsa-let-7b-5p","POLR2A"
"hsa-let-7b-5p","POLR2H"
"hsa-let-7b-5p","POU2F1"
"hsa-let-7b-5p","PPP1R12C"
"hsa-let-7b-5p","PPP2R5E"
"hsa-let-7b-5p","PPP3CA"
"hsa-let-7b-5p","PPP4C"
"hsa-let-7b-5p","PRDM2"
"hsa-let-7b-5p","PRKAA1"
"hsa-let-7b-5p","PRKAA2"
"hsa-let-7b-5p","PRKAR2A"
"hsa-let-7b-5p","PRKD2"
"hsa-let-7b-5p","PSMD9"
"hsa-let-7b-5p","PTGES2"
"hsa-let-7b-5p","PTP4A2"
"hsa-let-7b-5p","PTTG1"
"hsa-let-7b-5p","PUM1"
"hsa-let-7b-5p","PUM2"
"hsa-let-7b-5p","RAB10"
"hsa-let-7b-5p","RAB11FIP2"
"hsa-let-7b-5p","RAD54L2"
"hsa-let-7b-5p","RAG1"
"hsa-let-7b-5p","RALY"
"hsa-let-7b-5p","RANBP2"
"hsa-let-7b-5p","RB1"
"hsa-let-7b-5p","RB1CC1"
"hsa-let-7b-5p","RBBP5"
"hsa-let-7b-5p","RBPJ"
"hsa-let-7b-5p","REST"
"hsa-let-7b-5p","REV3L"
"hsa-let-7b-5p","REXO1"
"hsa-let-7b-5p","RHOB"
"hsa-let-7b-5p","RHOG"
"hsa-let-7b-5p","RLF"
"hsa-let-7b-5p","RNF11"
"hsa-let-7b-5p","RNF111"
"hsa-let-7b-5p","RNF41"
"hsa-let-7b-5p","RPS6KA5"
"hsa-let-7b-5p","RPS6KB2"
"hsa-let-7b-5p","RRBP1"
"hsa-let-7b-5p","RRM1"
"hsa-let-7b-5p","SAFB"
"hsa-let-7b-5p","SCAF1"
"hsa-let-7b-5p","SCAMP1"
"hsa-let-7b-5p","SCYL1"
"hsa-let-7b-5p","SEC31A"
"hsa-let-7b-5p","SERBP1"
"hsa-let-7b-5p","SETD5"
"hsa-let-7b-5p","SF3B1"
"hsa-let-7b-5p","SFMBT1"
"hsa-let-7b-5p","SH3GLB1"
"hsa-let-7b-5p","SHKBP1"
"hsa-let-7b-5p","SIN3A"
"hsa-let-7b-5p","SKI"
"hsa-let-7b-5p","SLC25A4"
"hsa-let-7b-5p","SLC9A3R1"
"hsa-let-7b-5p","SMAD2"
"hsa-let-7b-5p","SMAD5"
"hsa-let-7b-5p","SMARCC1"
"hsa-let-7b-5p","SMARCC2"
"hsa-let-7b-5p","SNAP23"
"hsa-let-7b-5p","SNRPA"
"hsa-let-7b-5p","SNRPC"
"hsa-let-7b-5p","SNX1"
"hsa-let-7b-5p","SOCS1"
"hsa-let-7b-5p","SOCS7"
"hsa-let-7b-5p","SON"
"hsa-let-7b-5p","SP1"
"hsa-let-7b-5p","SP3"
"hsa-let-7b-5p","SP4"
"hsa-let-7b-5p","SREBF2"
"hsa-let-7b-5p","SSR1"
"hsa-let-7b-5p","SSX2IP"
"hsa-let-7b-5p","ST13"
"hsa-let-7b-5p","STARD13"
"hsa-let-7b-5p","STAT3"
"hsa-let-7b-5p","STRN"
"hsa-let-7b-5p","SUCLG2"
"hsa-let-7b-5p","SUPT16H"
"hsa-let-7b-5p","SYNE2"
"hsa-let-7b-5p","SYNJ2"
"hsa-let-7b-5p","TAF9B"
"hsa-let-7b-5p","TAOK1"
"hsa-let-7b-5p","TARBP2"
"hsa-let-7b-5p","TCF20"
"hsa-let-7b-5p","TCOF1"
"hsa-let-7b-5p","TEAD1"
"hsa-let-7b-5p","TFR2"
"hsa-let-7b-5p","TGOLN2"
"hsa-let-7b-5p","TIMM50"
"hsa-let-7b-5p","TJP1"
"hsa-let-7b-5p","TNPO1"
"hsa-let-7b-5p","TOMM20"
"hsa-let-7b-5p","TPR"
"hsa-let-7b-5p","TPT1"
"hsa-let-7b-5p","TRIM41"
"hsa-let-7b-5p","TRIO"
"hsa-let-7b-5p","TRIP12"
"hsa-let-7b-5p","TSSC4"
"hsa-let-7b-5p","TTC17"
"hsa-let-7b-5p","TUBA1B"
"hsa-let-7b-5p","TUBB2A"
"hsa-let-7b-5p","TUBGCP3"
"hsa-let-7b-5p","TXLNA"
"hsa-let-7b-5p","UBE2G2"
"hsa-let-7b-5p","UBE2K"
"hsa-let-7b-5p","UBE4B"
"hsa-let-7b-5p","UBOX5"
"hsa-let-7b-5p","UBR1"
"hsa-let-7b-5p","UNC13B"
"hsa-let-7b-5p","USO1"
"hsa-let-7b-5p","USP54"
"hsa-let-7b-5p","UTP14A"
"hsa-let-7b-5p","VAPA"
"hsa-let-7b-5p","VCL"
"hsa-let-7b-5p","VPS28"
"hsa-let-7b-5p","WAC"
"hsa-let-7b-5p","WASF2"
"hsa-let-7b-5p","WEE1"
"hsa-let-7b-5p","WNK1"
"hsa-let-7b-5p","XPO7"
"hsa-let-7b-5p","YLPM1"
"hsa-let-7b-5p","YY1"
"hsa-let-7b-5p","ZBTB16"
"hsa-let-7b-5p","ZBTB32"
"hsa-let-7b-5p","ZBTB44"
"hsa-let-7b-5p","ZFR"
"hsa-let-7b-5p","ZMYM2"
"hsa-let-7b-5p","ZNF107"
"hsa-let-7b-5p","ZNF136"
"hsa-let-7b-5p","ZNF148"
"hsa-let-7b-5p","ZNF24"
"hsa-let-7b-5p","ZNF282"
"hsa-let-7b-5p","ZNF341"
"hsa-let-7b-5p","ZNF414"
"hsa-let-7b-5p","ZNF426"
"hsa-let-7b-5p","ZNF451"
"hsa-let-7b-5p","ZNF510"
"hsa-let-7b-5p","ZNF585B"
"hsa-let-7b-5p","ZNF622"
"hsa-let-7b-5p","ZNF768"
"hsa-let-7c-5p","ABL2"
"hsa-let-7c-5p","ACPP"
"hsa-let-7c-5p","ACTA1"
"hsa-let-7c-5p","ACTB"
"hsa-let-7c-5p","ACVR1C"
"hsa-let-7c-5p","ACVR2A"
"hsa-let-7c-5p","ADAMTS1"
"hsa-let-7c-5p","ADRB1"
"hsa-let-7c-5p","ADRB2"
"hsa-let-7c-5p","ADRB3"
"hsa-let-7c-5p","ADRBK2"
"hsa-let-7c-5p","AHR"
"hsa-let-7c-5p","AIFM1"
"hsa-let-7c-5p","APBA1"
"hsa-let-7c-5p","ARHGEF15"
"hsa-let-7c-5p","ARHGEF7"
"hsa-let-7c-5p","ARL4D"
"hsa-let-7c-5p","ASAP1"
"hsa-let-7c-5p","ATG4B"
"hsa-let-7c-5p","ATP2B4"
"hsa-let-7c-5p","BACH1"
"hsa-let-7c-5p","BMP2"
"hsa-let-7c-5p","BMP5"
"hsa-let-7c-5p","BNC2"
"hsa-let-7c-5p","BRI3BP"
"hsa-let-7c-5p","BTG2"
"hsa-let-7c-5p","CACHD1"
"hsa-let-7c-5p","CACNB4"
"hsa-let-7c-5p","CALU"
"hsa-let-7c-5p","CAPN3"
"hsa-let-7c-5p","CASK"
"hsa-let-7c-5p","CASKIN1"
"hsa-let-7c-5p","CBL"
"hsa-let-7c-5p","CCND1"
"hsa-let-7c-5p","CCND2"
"hsa-let-7c-5p","CCR7"
"hsa-let-7c-5p","CDC25A"
"hsa-let-7c-5p","CDK6"
"hsa-let-7c-5p","CEBPD"
"hsa-let-7c-5p","CFL2"
"hsa-let-7c-5p","CHRNA7"
"hsa-let-7c-5p","CLCN5"
"hsa-let-7c-5p","COL1A1"
"hsa-let-7c-5p","COL1A2"
"hsa-let-7c-5p","COL3A1"
"hsa-let-7c-5p","COL4A5"
"hsa-let-7c-5p","COL4A6"
"hsa-let-7c-5p","COL8A1"
"hsa-let-7c-5p","CRY2"
"hsa-let-7c-5p","CYTH3"
"hsa-let-7c-5p","DAPK1"
"hsa-let-7c-5p","DCX"
"hsa-let-7c-5p","DDX18"
"hsa-let-7c-5p","DDX3X"
"hsa-let-7c-5p","DIAPH2"
"hsa-let-7c-5p","DISC1"
"hsa-let-7c-5p","DKK3"
"hsa-let-7c-5p","DLX4"
"hsa-let-7c-5p","DMD"
"hsa-let-7c-5p","DNAJB9"
"hsa-let-7c-5p","DPP3"
"hsa-let-7c-5p","DSG3"
"hsa-let-7c-5p","DST"
"hsa-let-7c-5p","DUSP1"
"hsa-let-7c-5p","DUSP7"
"hsa-let-7c-5p","EDN1"
"hsa-let-7c-5p","EEA1"
"hsa-let-7c-5p","EGLN2"
"hsa-let-7c-5p","EIF2S2"
"hsa-let-7c-5p","ELF4"
"hsa-let-7c-5p","ELK4"
"hsa-let-7c-5p","EPHA3"
"hsa-let-7c-5p","EPHA4"
"hsa-let-7c-5p","FAS"
"hsa-let-7c-5p","FASLG"
"hsa-let-7c-5p","FOXO1"
"hsa-let-7c-5p","FOXO3"
"hsa-let-7c-5p","FOXP2"
"hsa-let-7c-5p","FZD4"
"hsa-let-7c-5p","FZD8"
"hsa-let-7c-5p","FZD9"
"hsa-let-7c-5p","GABBR2"
"hsa-let-7c-5p","GABPA"
"hsa-let-7c-5p","GAS7"
"hsa-let-7c-5p","GDF6"
"hsa-let-7c-5p","GHR"
"hsa-let-7c-5p","GOPC"
"hsa-let-7c-5p","GPC4"
"hsa-let-7c-5p","GPR26"
"hsa-let-7c-5p","GPS1"
"hsa-let-7c-5p","GRIN2B"
"hsa-let-7c-5p","GSK3A"
"hsa-let-7c-5p","H2AFZ"
"hsa-let-7c-5p","HABP4"
"hsa-let-7c-5p","HAND2"
"hsa-let-7c-5p","HBEGF"
"hsa-let-7c-5p","HIC1"
"hsa-let-7c-5p","HIC2"
"hsa-let-7c-5p","HIF3A"
"hsa-let-7c-5p","HIP1"
"hsa-let-7c-5p","HK2"
"hsa-let-7c-5p","HLF"
"hsa-let-7c-5p","HMGA1"
"hsa-let-7c-5p","HMGA2"
"hsa-let-7c-5p","HOXA1"
"hsa-let-7c-5p","HOXA9"
"hsa-let-7c-5p","HSF1"
"hsa-let-7c-5p","ID1"
"hsa-let-7c-5p","ID4"
"hsa-let-7c-5p","IGF1"
"hsa-let-7c-5p","IGLON5"
"hsa-let-7c-5p","IKZF2"
"hsa-let-7c-5p","IKZF3"
"hsa-let-7c-5p","IL6"
"hsa-let-7c-5p","IPO11"
"hsa-let-7c-5p","ITGA1"
"hsa-let-7c-5p","ITGA10"
"hsa-let-7c-5p","ITGB8"
"hsa-let-7c-5p","ITSN1"
"hsa-let-7c-5p","KLF8"
"hsa-let-7c-5p","KLF9"
"hsa-let-7c-5p","KPNA5"
"hsa-let-7c-5p","KREMEN1"
"hsa-let-7c-5p","LBR"
"hsa-let-7c-5p","LMX1A"
"hsa-let-7c-5p","LOXL4"
"hsa-let-7c-5p","LSM11"
"hsa-let-7c-5p","LYN"
"hsa-let-7c-5p","MAP2K7"
"hsa-let-7c-5p","MAP3K3"
"hsa-let-7c-5p","MAP4K4"
"hsa-let-7c-5p","MDFI"
"hsa-let-7c-5p","MED28"
"hsa-let-7c-5p","MEF2C"
"hsa-let-7c-5p","MEGF11"
"hsa-let-7c-5p","MEIS2"
"hsa-let-7c-5p","MGA"
"hsa-let-7c-5p","MIB1"
"hsa-let-7c-5p","MLXIP"
"hsa-let-7c-5p","MMP11"
"hsa-let-7c-5p","MMP16"
"hsa-let-7c-5p","MSN"
"hsa-let-7c-5p","MYCN"
"hsa-let-7c-5p","MYO10"
"hsa-let-7c-5p","MYO9A"
"hsa-let-7c-5p","MYRIP"
"hsa-let-7c-5p","NCKIPSD"
"hsa-let-7c-5p","NCOA3"
"hsa-let-7c-5p","NEFM"
"hsa-let-7c-5p","NGF"
"hsa-let-7c-5p","NID2"
"hsa-let-7c-5p","NME4"
"hsa-let-7c-5p","NOS1"
"hsa-let-7c-5p","NOTCH2"
"hsa-let-7c-5p","NRAS"
"hsa-let-7c-5p","NUCB2"
"hsa-let-7c-5p","OPRL1"
"hsa-let-7c-5p","OSMR"
"hsa-let-7c-5p","PAG1"
"hsa-let-7c-5p","PAK1"
"hsa-let-7c-5p","PAPPA"
"hsa-let-7c-5p","PAX3"
"hsa-let-7c-5p","PEG10"
"hsa-let-7c-5p","PEX6"
"hsa-let-7c-5p","PIK3CA"
"hsa-let-7c-5p","PKIA"
"hsa-let-7c-5p","PLCG2"
"hsa-let-7c-5p","PLD3"
"hsa-let-7c-5p","PLEKHO1"
"hsa-let-7c-5p","POGZ"
"hsa-let-7c-5p","PPARGC1A"
"hsa-let-7c-5p","PPARGC1B"
"hsa-let-7c-5p","PRDM1"
"hsa-let-7c-5p","PRLR"
"hsa-let-7c-5p","PRRX1"
"hsa-let-7c-5p","PTAFR"
"hsa-let-7c-5p","PTGES2"
"hsa-let-7c-5p","PTGS2"
"hsa-let-7c-5p","PTP4A2"
"hsa-let-7c-5p","PTPRD"
"hsa-let-7c-5p","QKI"
"hsa-let-7c-5p","RAB8B"
"hsa-let-7c-5p","RAG1"
"hsa-let-7c-5p","RALB"
"hsa-let-7c-5p","RARB"
"hsa-let-7c-5p","RBPJ"
"hsa-let-7c-5p","RCN1"
"hsa-let-7c-5p","RFX6"
"hsa-let-7c-5p","RGS16"
"hsa-let-7c-5p","RGS6"
"hsa-let-7c-5p","ROBO1"
"hsa-let-7c-5p","RPS6KA3"
"hsa-let-7c-5p","RRAD"
"hsa-let-7c-5p","RUNX1T1"
"hsa-let-7c-5p","RYR2"
"hsa-let-7c-5p","S100A8"
"hsa-let-7c-5p","SCAMP2"
"hsa-let-7c-5p","SCN5A"
"hsa-let-7c-5p","SCN8A"
"hsa-let-7c-5p","SDK1"
"hsa-let-7c-5p","SEMA4F"
"hsa-let-7c-5p","SH2B3"
"hsa-let-7c-5p","SH3D19"
"hsa-let-7c-5p","SKIL"
"hsa-let-7c-5p","SLC25A4"
"hsa-let-7c-5p","SMAD2"
"hsa-let-7c-5p","SMAD6"
"hsa-let-7c-5p","SMARCD1"
"hsa-let-7c-5p","SNX17"
"hsa-let-7c-5p","SNX6"
"hsa-let-7c-5p","SOCS1"
"hsa-let-7c-5p","SOX6"
"hsa-let-7c-5p","SPDEF"
"hsa-let-7c-5p","SPTBN4"
"hsa-let-7c-5p","SREBF1"
"hsa-let-7c-5p","STAT2"
"hsa-let-7c-5p","STK4"
"hsa-let-7c-5p","SYT11"
"hsa-let-7c-5p","SYT2"
"hsa-let-7c-5p","TBX5"
"hsa-let-7c-5p","TEAD3"
"hsa-let-7c-5p","TGFBR1"
"hsa-let-7c-5p","TGFBR3"
"hsa-let-7c-5p","THBS1"
"hsa-let-7c-5p","TNFAIP3"
"hsa-let-7c-5p","TNFRSF1B"
"hsa-let-7c-5p","TRIM17"
"hsa-let-7c-5p","TRIOBP"
"hsa-let-7c-5p","TRRAP"
"hsa-let-7c-5p","UHRF2"
"hsa-let-7c-5p","USF2"
"hsa-let-7c-5p","UTRN"
"hsa-let-7c-5p","VANGL2"
"hsa-let-7c-5p","VAV3"
"hsa-let-7c-5p","VCL"
"hsa-let-7c-5p","VSNL1"
"hsa-let-7c-5p","WNT1"
"hsa-let-7c-5p","WNT5A"
"hsa-let-7c-5p","XBP1"
"hsa-let-7c-5p","XRN1"
"hsa-let-7c-5p","ZBTB16"
"hsa-let-7c-5p","ZBTB5"
"hsa-let-7c-5p","ZKSCAN5"
"hsa-let-7c-5p","ZNF202"
"hsa-let-7c-5p","ZNF282"
"hsa-let-7c-5p","ZNF341"
"hsa-let-7c-5p","ZNF354A"
"hsa-let-7c-5p","ZNF581"
"hsa-let-7d-5p","AASDHPPT"
"hsa-let-7d-5p","ABT1"
"hsa-let-7d-5p","ACAP3"
"hsa-let-7d-5p","AES"
"hsa-let-7d-5p","AKAP8"
"hsa-let-7d-5p","ANXA7"
"hsa-let-7d-5p","AP1M1"
"hsa-let-7d-5p","APBB3"
"hsa-let-7d-5p","ARHGEF1"
"hsa-let-7d-5p","ARHGEF15"
"hsa-let-7d-5p","ARIH1"
"hsa-let-7d-5p","ASCC2"
"hsa-let-7d-5p","ATF7IP"
"hsa-let-7d-5p","ATG4B"
"hsa-let-7d-5p","ATP2A2"
"hsa-let-7d-5p","ATP6V1A"
"hsa-let-7d-5p","BDP1"
"hsa-let-7d-5p","BMPR1A"
"hsa-let-7d-5p","BUB3"
"hsa-let-7d-5p","C6orf136"
"hsa-let-7d-5p","CAPN3"
"hsa-let-7d-5p","CBL"
"hsa-let-7d-5p","CDC27"
"hsa-let-7d-5p","CDC34"
"hsa-let-7d-5p","CEBPD"
